MatchTime;UT2004Time;Health;Armor;Adrenaline;Score;Deaths;Suicides;Killed;WasKilled;NumKillsWithoutDeath;Team;TeamScore;ItemsCollect;WeaponsCollect;AmmoCollect;HealthCollect;ArmorCollect;ShieldCollect;AdrenalineCollect;OtherCollect;TimeMoving;TimeShooting;DoubleDamageCount;DoubleDamageTime;TraveledDistance;Combo;HasDoubleDamage;IsShooting;Velocity;Location_x;Location_y;Location_z;XWeapons_ShieldGunPickup_TimeUsed;XWeapons_RedeemerPickup_TimeUsed;XWeapons_ShockRiflePickup_TimeUsed;XWeapons_TransPickup_TimeUsed;XWeapons_MinigunPickup_TimeUsed;XWeapons_AssaultRiflePickup_TimeUsed;XWeapons_RocketLauncherPickup_TimeUsed;XWeapons_BioRiflePickup_TimeUsed;XWeapons_LinkGunPickup_TimeUsed;UTClassic_ClassicSniperRiflePickup_TimeUsed;XWeapons_SniperRiflePickup_TimeUsed;OnslaughtFull_ONSPainterPickup_TimeUsed;Onslaught_ONSGrenadePickup_TimeUsed;Onslaught_ONSAVRiLPickup_TimeUsed;XWeapons_FlakCannonPickup_TimeUsed;XWeapons_SuperShockRiflePickup_TimeUsed;Onslaught_ONSMineLayerPickup_TimeUsed;XWeapons_PainterPickup_TimeUsed;Event;EventParams...
0.320;14.200;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0.320;0.000;0;0.000;0.000;None;0;0;351.739;-1408.120;9965.900;-3198.850;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.580;14.460;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0.580;0.000;0;0.000;90.431;None;0;0;324.973;-1406.610;10033.230;-3138.500;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.840;14.720;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0.840;0.000;0;0.000;216.617;None;0;0;499.918;-1404.240;10138.840;-3069.480;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
1.100;14.980;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1.100;0.000;0;0.000;336.858;None;0;0;457.816;-1401.580;10257.170;-3048.290;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
1.360;15.240;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1.360;0.000;0;0.000;463.308;None;0;0;539.998;-1398.910;10376.000;-3091.440;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
1.620;15.500;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1.620;0.000;0;0.000;620.651;None;0;0;701.279;-1396.290;10492.830;-3196.800;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
1.880;15.760;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1.880;0.000;0;0.000;634.980;None;0;0;336.015;-1396.610;10478.570;-3198.160;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2.130;16.010;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2.130;0.000;0;0.000;747.158;None;0;0;439.991;-1399.130;10366.420;-3198.160;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2.390;16.270;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2.390;0.000;0;0.000;860.897;None;0;0;440.011;-1401.680;10252.710;-3198.160;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2.650;16.530;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2.650;0.000;0;0.000;973.675;None;0;0;439.991;-1404.210;10139.960;-3198.160;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2.910;16.790;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2.910;0.000;0;0.000;1087.414;None;0;0;440.011;-1406.760;10026.250;-3198.160;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
3.170;17.050;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3.170;0.000;0;0.000;1137.516;None;0;0;145.447;-1407.890;9976.160;-3198.160;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
3.430;17.310;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3.430;0.000;0;0.000;1235.381;None;0;0;439.991;-1405.690;10074.000;-3198.160;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
3.680;17.560;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3.680;0.000;0;0.000;1349.120;None;0;0;440.011;-1403.140;10187.710;-3198.160;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
3.940;17.820;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3.940;0.000;0;0.000;1463.349;None;0;0;439.991;-1400.570;10301.910;-3198.160;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
