MatchTime;UT2004Time;Health;Armor;Adrenaline;Score;Deaths;Suicides;Killed;WasKilled;NumKillsWithoutDeath;Team;TeamScore;ItemsCollect;WeaponsCollect;AmmoCollect;HealthCollect;ArmorCollect;ShieldCollect;AdrenalineCollect;OtherCollect;TimeMoving;TimeShooting;DoubleDamageCount;DoubleDamageTime;TraveledDistance;Combo;HasDoubleDamage;IsShooting;Velocity;Location_x;Location_y;Location_z;Onslaught_ONSAVRiLPickup_TimeUsed;XWeapons_SniperRiflePickup_TimeUsed;XWeapons_BioRiflePickup_TimeUsed;XWeapons_ShockRiflePickup_TimeUsed;XWeapons_TransPickup_TimeUsed;Onslaught_ONSMineLayerPickup_TimeUsed;XWeapons_LinkGunPickup_TimeUsed;Onslaught_ONSGrenadePickup_TimeUsed;XWeapons_FlakCannonPickup_TimeUsed;UTClassic_ClassicSniperRiflePickup_TimeUsed;XWeapons_MinigunPickup_TimeUsed;XWeapons_SuperShockRiflePickup_TimeUsed;OnslaughtFull_ONSPainterPickup_TimeUsed;XWeapons_AssaultRiflePickup_TimeUsed;XWeapons_PainterPickup_TimeUsed;XWeapons_ShieldGunPickup_TimeUsed;XWeapons_RedeemerPickup_TimeUsed;XWeapons_RocketLauncherPickup_TimeUsed;Event;EventParams...
0,260;18,020;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0,000;0,000;0;0,000;0,000;None;0;0;0,000;-1422,960;11909,790;-3201,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
0,520;18,280;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0,000;0,000;0;0,000;2,150;None;0;0;0,000;-1422,960;11909,790;-3198,850;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
0,780;18,540;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0,000;0,000;0;0,000;2,850;None;0;0;0,000;-1422,960;11909,790;-3198,150;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
1,040;18,800;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0,260;0,000;0;0,000;43,322;None;0;0;371,651;-1421,110;11869,360;-3198,150;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
1,290;19,050;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0,510;0,000;0;0,000;155,130;None;0;0;439,993;-1415,980;11757,670;-3198,150;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
1,550;19,310;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0,770;0,000;0;0,000;268,379;None;0;0;439,993;-1410,790;11644,540;-3198,150;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
1,800;19,560;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1,020;0,000;0;0,000;380,187;None;0;0;439,993;-1405,660;11532,850;-3197,790;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
2,060;19,820;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1,280;0,000;0;0,000;492,956;None;0;0;439,993;-1400,500;11420,200;-3198,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
2,310;20,070;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1,530;0,000;0;0,000;604,764;None;0;0;439,993;-1395,370;11308,510;-3198,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
2,310;20,070;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1,530;0,000;0;0,000;604,764;None;0;0;439,993;-1395,370;11308,510;-3198,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;ITEM_PICKEDUP;XWeapons.RocketLauncherPickup;Weapon
2,580;20,340;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1,530;0,000;0;0,000;685,588;None;0;0;0,000;-1391,670;11227,770;-3198,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
2,830;20,590;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1,780;0,000;0;0,000;701,778;None;0;0;222,997;-1393,460;11211,680;-3198,100;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
3,080;20,840;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2,030;0,000;0;0,000;807,720;None;0;0;472,694;-1403,730;11119,680;-3146,580;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
3,340;21,100;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2,030;0,000;0;0,000;807,720;None;0;0;465,229;-1416,510;11005,140;-3142,910;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;FLAG_PICKEDUP;1;CTF-1on1-Joust.ObservedRemoteBot2
3,340;21,100;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2,030;0,000;0;0,000;807,720;None;0;0;465,229;-1416,510;11005,140;-3142,910;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;FLAG_PICKEDUP;0;CTF-1on1-Joust.ObservedRemoteBot1
3,340;21,100;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2,290;0,000;0;0,000;923,029;None;0;0;465,229;-1416,510;11005,140;-3142,910;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
