MatchTime;UT2004Time;Health;Armor;Adrenaline;Score;Deaths;Suicides;Killed;WasKilled;NumKillsWithoutDeath;Team;TeamScore;ItemsCollect;WeaponsCollect;AmmoCollect;HealthCollect;ArmorCollect;ShieldCollect;AdrenalineCollect;OtherCollect;TimeMoving;TimeShooting;DoubleDamageCount;DoubleDamageTime;TraveledDistance;Combo;HasDoubleDamage;IsShooting;Velocity;Location_x;Location_y;Location_z;XWeapons_ShieldGunPickup_TimeUsed;XWeapons_RedeemerPickup_TimeUsed;XWeapons_ShockRiflePickup_TimeUsed;XWeapons_TransPickup_TimeUsed;XWeapons_MinigunPickup_TimeUsed;XWeapons_AssaultRiflePickup_TimeUsed;XWeapons_RocketLauncherPickup_TimeUsed;XWeapons_BioRiflePickup_TimeUsed;XWeapons_LinkGunPickup_TimeUsed;UTClassic_ClassicSniperRiflePickup_TimeUsed;XWeapons_SniperRiflePickup_TimeUsed;OnslaughtFull_ONSPainterPickup_TimeUsed;Onslaught_ONSGrenadePickup_TimeUsed;Onslaught_ONSAVRiLPickup_TimeUsed;XWeapons_FlakCannonPickup_TimeUsed;XWeapons_SuperShockRiflePickup_TimeUsed;Onslaught_ONSMineLayerPickup_TimeUsed;XWeapons_PainterPickup_TimeUsed;Event;EventParams...
0,410;23,510;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0,000;0,410;0;0,000;0,000;None;0;1;0,000;-1408,210;9961,930;-3198,850;0,000;0,000;0,000;0,000;0,000;0,410;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
0,670;23,770;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0,000;0,410;0;0,000;0,700;None;0;0;0,000;-1408,210;9961,930;-3198,150;0,000;0,000;0,000;0,000;0,000;0,410;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
0,930;24,030;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0,260;0,410;0;0,000;42,170;None;0;0;376,215;-1407,280;10003,390;-3198,150;0,000;0,000;0,000;0,000;0,000;0,410;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
1,190;24,290;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0,520;0,410;0;0,000;155,909;None;0;0;440,011;-1404,730;10117,100;-3198,150;0,000;0,000;0,000;0,000;0,000;0,410;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
1,450;24,550;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0,780;0,410;0;0,000;270,138;None;0;0;439,991;-1402,160;10231,300;-3198,150;0,000;0,000;0,000;0,000;0,000;0,410;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
1,700;24,800;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1,030;0,410;0;0,000;383,397;None;0;0;440,011;-1399,610;10344,530;-3198,150;0,000;0,000;0,000;0,000;0,000;0,410;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
1,960;25,060;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1,290;0,410;0;0,000;497,615;None;0;0;439,991;-1397,050;10458,720;-3198,150;0,000;0,000;0,000;0,000;0,000;0,410;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
2,220;25,320;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1,550;0,410;0;0,000;610,874;None;0;0;440,011;-1394,500;10571,950;-3198,150;0,000;0,000;0,000;0,000;0,000;0,410;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
2,480;25,580;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1,810;0,410;0;0,000;726,813;None;0;0;516,210;-1391,950;10685,660;-3175,670;0,000;0,000;0,000;0,000;0,000;0,410;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
2,480;25,580;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1,810;0,410;0;0,000;726,813;None;0;0;516,210;-1391,950;10685,660;-3175,670;0,000;0,000;0,000;0,000;0,000;0,410;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;ITEM_PICKEDUP;XWeapons.SniperRiflePickup;Weapon
