MatchTime;UT2004Time;Health;Armor;Adrenaline;Score;Deaths;Suicides;Killed;WasKilled;NumKillsWithoutDeath;Team;TeamScore;ItemsCollect;WeaponsCollect;AmmoCollect;HealthCollect;ArmorCollect;ShieldCollect;AdrenalineCollect;OtherCollect;TimeMoving;TimeShooting;DoubleDamageCount;DoubleDamageTime;TraveledDistance;Combo;HasDoubleDamage;IsShooting;Velocity;Location_x;Location_y;Location_z;XWeapons_ShieldGunPickup_TimeUsed;XWeapons_RedeemerPickup_TimeUsed;XWeapons_ShockRiflePickup_TimeUsed;XWeapons_TransPickup_TimeUsed;XWeapons_MinigunPickup_TimeUsed;XWeapons_AssaultRiflePickup_TimeUsed;XWeapons_RocketLauncherPickup_TimeUsed;XWeapons_BioRiflePickup_TimeUsed;XWeapons_LinkGunPickup_TimeUsed;UTClassic_ClassicSniperRiflePickup_TimeUsed;XWeapons_SniperRiflePickup_TimeUsed;OnslaughtFull_ONSPainterPickup_TimeUsed;Onslaught_ONSGrenadePickup_TimeUsed;Onslaught_ONSAVRiLPickup_TimeUsed;XWeapons_FlakCannonPickup_TimeUsed;XWeapons_SuperShockRiflePickup_TimeUsed;Onslaught_ONSMineLayerPickup_TimeUsed;XWeapons_PainterPickup_TimeUsed;Event;EventParams...
0,290;15,310;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0,290;0,000;0;0,000;0,000;None;0;0;351,739;-1408,120;9965,900;-3198,850;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
0,550;15,570;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0,550;0,000;0;0,000;92,168;None;0;0;329,243;-1406,560;10035,380;-3138,310;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
0,810;15,830;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0,810;0,000;0;0,000;221,029;None;0;0;504,588;-1404,130;10143,890;-3068,850;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
1,070;16,090;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1,070;0,000;0;0,000;343,788;None;0;0;464,840;-1401,410;10264,930;-3048,560;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
1,330;16,350;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1,330;0,000;0;0,000;472,304;None;0;0;548,278;-1398,710;10385,470;-3093,050;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
1,600;16,620;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1,600;0,000;0;0,000;632,977;None;0;0;439,951;-1395,980;10506,900;-3198,230;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
1,860;16,880;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1,860;0,000;0;0,000;680,379;None;0;0;419,426;-1397,050;10459,510;-3198,230;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
2,120;17,140;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2,120;0,000;0;0,000;796,058;None;0;0;440,011;-1399,640;10343,860;-3198,230;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
2,380;17,400;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2,380;0,000;0;0,000;910,766;None;0;0;440,011;-1402,210;10229,180;-3198,230;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
2,640;17,660;100;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2,640;0,000;0;0,000;1026,446;None;0;0;440,011;-1404,810;10113,530;-3198,230;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
